index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.zeit.de/news/2025-01/02/erde-bebt-im-vogtland-keine-schaeden-bekannt,https://www.zeit.de/news/2025-01/02/erde-bebt-im-vogtland-keine-schaeden-bekannt,0,www.zeit.de,Erdbeben: Erde bebt im Vogtland - keine Schäden bekannt,Hier finden Sie Informationen zu dem Thema „Erdbeben“. Lesen Sie jetzt „Erde bebt im Vogtland - keine Schäden bekannt“.,https://img.zeit.de/news/2025-01/02/erde-bebt-im-vogtland-keine-schaeden-bekannt-image-group/wide__1300x731,2025-01-02T14:12:55Z,,"Im Vogtland hat erneut die Erde gebebt. In Klingenthal seien am Donnerstagmorgen drei leichte Beben mit einer Stärke von 2,5, 2,1 und 1,8 auf der Richterskala gemessen worden, informierte das Landesa… [+1360 chars]",,de,'Erdbeben Schäden'
https://www.stern.de/gesellschaft/regional/sachsen/erdbeben--erde-bebt-im-vogtland---keine-schaeden-bekannt-35350522.html,https://www.stern.de/gesellschaft/regional/sachsen/erdbeben--erde-bebt-im-vogtland---keine-schaeden-bekannt-35350522.html,0,www.stern.de,Erdbeben: Erde bebt im Vogtland - keine Schäden bekannt,"Am Jahresbeginn hat im Vogtland die Erde gebebt. Experten haben in Klingenthal Magnituden von bis zu 2,5 gemessen. Doch wegen des Sturms hat davon wohl kaum jemand etwas gemerkt.",https://image.stern.de/35350524/t/f0/v1/w1440/r1.7778/-/02--3jegawyvqhv8axs2048jpeg---7d9e8420078dbf6f.jpg,2025-01-02T14:12:55Z,,"Kopiere den aktuellen Link
Am Jahresbeginn hat im Vogtland die Erde gebebt. Experten haben in Klingenthal Magnituden von bis zu 2,5 gemessen. Doch wegen des Sturms hat davon wohl kaum jemand etwas g… [+1528 chars]",,de,'Erdbeben'
https://www.bild.de/regional/nordrhein-westfalen/nrw-erdbeben-an-der-deutsch-niederlaendischen-grenze-6777ae7a0195b908c1899885,https://www.bild.de/regional/nordrhein-westfalen/nrw-erdbeben-an-der-deutsch-niederlaendischen-grenze-6777ae7a0195b908c1899885,0,www.bild.de,Um 8.07 Uhr wackelten die Wände - Erdbeben erschüttert NRW,"Ein Erdbeben der Stärke 2,4 erschütterte die Region um Kerkrade und Aachen. Welche Regionen betroffen waren und wie Zeugen das Beben erlebten.","https://images.bild.de/6777ae7a0195b908c1899885/f22f9189101481d8002cfce631bbde97,6a668fdf?w=1280",2025-01-03T12:11:38Z,,"Kerkrade/Aachen Um 8.07 Uhr wackelte plötzlich die Erde, das Beben riss Menschen aus dem Schlaf und sorgte für Schrecken!
Ein Erdbeben der Stärke 2,4 erschütterte am Freitagmorgen die Region rund um… [+3331 chars]",,de,'Erdbeben'
https://www.stern.de/gesellschaft/regional/nordrhein-westfalen/epizentrum-in-den-niederlanden--leichtes-erdbeben-bei-aachen-35353418.html,https://www.stern.de/gesellschaft/regional/nordrhein-westfalen/epizentrum-in-den-niederlanden--leichtes-erdbeben-bei-aachen-35353418.html,0,www.stern.de,Epizentrum in den Niederlanden: Leichtes Erdbeben bei Aachen,"Aachen (lnw) - Im nördlichen Raum Aachen hat es am Freitagmorgen ein leichtes Erdbeben gegeben. Das Beben habe eine Stärke von 2,4 gehabt, teilte der",https://image.stern.de/35353420/t/Zt/v1/w1440/r1.7778/-/03--k5hduyudqav17axs2048jpeg---7758eb93dfd5cfef.jpg,2025-01-03T14:53:27Z,,"Kopiere den aktuellen Link
Manche haben es gespürt: In Aachen hat am Freitag die Erde vibriert. Aber nur ganz sanft.
Im nördlichen Raum Aachen hat es am Freitagmorgen ein leichtes Erdbeben gegeben.… [+523 chars]",,de,'Erdbeben'
https://www.nzz.ch/panorama/starkes-erdbeben-mindestens-der-staerke-69-erschuettert-tibet-ld.1865023,https://www.nzz.ch/panorama/starkes-erdbeben-mindestens-der-staerke-69-erschuettert-tibet-ld.1865023,0,www.nzz.ch,"Starkes Erdbeben mindestens der Stärke 6,8 erschüttert Tibet","Die Erdstösse, deren Stärke unterschiedlich angegeben wurde, haben am Dienstagmorgen die Region Xizang (Tibet) sowie Nepal und den Norden von Indien erschüttert. Das Ausmass der Schäden ist vorerst unklar.",https://www.nzz.ch/nzz-fb.png,2025-01-07T02:38:38Z,,"bso. /(Reuters) Am Dienstagmorgen ist die Region Shigatse in Tibet von einem starken Erdbeben erschüttert worden. Der chinesische Staatssender CCTV meldete, um 9 Uhr 5 (GMT 1 Uhr 5) hätten Erdstösse … [+2292 chars]",,de,'Erdbeben'
https://orf.at/stories/3381066/,https://orf.at/stories/3381066/,0,orf.at,Schweres Erdbeben erschüttert Tibet,,https://orf.at/mojo/1_4_1/storyserver//news/common/images/og-fallback-news.png,2025-01-07T03:00:57Z,,"Ein schweres Erdbeben hat die zweitgrößte Stadt Tibets erschüttert. Das Beben der Stärke 6,8 ereignete sich um 9.05 Uhr Ortszeit in der Region um die Stadt Shigatse, wie das chinesische Erdbebenzentr… [+598 chars]",,de,'Erdbeben'
https://www.bild.de/news/ausland/staerke-6-8-schweres-erdbeben-erschuetterttibet-677c940f79856a6f040861ba,https://www.bild.de/news/ausland/staerke-6-8-schweres-erdbeben-erschuetterttibet-677c940f79856a6f040861ba,0,www.bild.de,"Stärke 6,8 - Schweres Erdbeben erschüttert Tibet","Ein Erdbeben der Stärke 6,8 hat die Region um Shigatse in Tibet getroffen, wobei Erschütterungen bis in die 400 km entfernte Hauptstadt Kathmandu spürbar waren.","https://images.bild.de/677c940f79856a6f040861ba/ebdddd3c1ae67a718079296ca353f143,60703dc2?w=1280",2025-01-07T03:02:58Z,,"Ein schweres Erdbeben hat die zweitgrößte Stadt Tibets erschüttert. Es ereignete sich um 9.05 Uhr Ortszeit in der Region um die Stadt Shigatse und erreichte die Stärke 6,8, wie das chinesische Erdbeb… [+1159 chars]",,de,'Erdbeben'
https://www.stern.de/panorama/erdbeben--mindestens-neun-tote-nach-erdbeben-in-tibet-35359384.html,https://www.stern.de/panorama/erdbeben--mindestens-neun-tote-nach-erdbeben-in-tibet-35359384.html,0,www.stern.de,Erdbeben: Mindestens neun Tote nach Erdbeben in Tibet,"Peking - Bei einem Erdbeben der Stärke 6,8 in der chinesischen Region Tibet sind mindestens neun Menschen ums Leben gekommen. Wie der chinesische",https://image.stern.de/35359386/t/99/v1/w1440/r1.7778/-/07--qcg2vox3ozv5axs2048jpeg---3a6f4c6ec1e55dfb.jpg,2025-01-07T03:30:31Z,,"Kopiere den aktuellen Link
Bei einem starken Erdbeben in der bergigen Region sind Häuser eingestürzt und Menschen ums Leben gekommen. Die Rettungsarbeiten laufen.
Bei einem Erdbeben der Stärke 6,8 … [+667 chars]",,de,'Erdbeben'
https://www.tagesspiegel.de/gesellschaft/panorama/erdbeben-mindestens-53-tote-nach-erdbeben-in-tibet-12971299.html,https://www.tagesspiegel.de/gesellschaft/panorama/erdbeben-mindestens-53-tote-nach-erdbeben-in-tibet-12971299.html,0,www.tagesspiegel.de,Erdbeben: Mindestens 53 Tote nach Erdbeben in Tibet,Bei einem starken Erdbeben in der bergigen Region sind Häuser eingestürzt und Menschen ums Leben gekommen. Die Rettungsarbeiten laufen.,https://www.tagesspiegel.de/images/12971395/alternates/BASE_16_9_W1400/1736226034000/erdbeben-in-tibet.jpeg,2025-01-07T03:31:29Z,,"Bei einem Erdbeben der Stärke 6,8 in der chinesischen Region Tibet sind mindestens 53 Menschen ums Leben gekommen. Zudem wurden mindestens 62 Menschen verletzt, wie die staatliche Nachrichtenagentur … [+2896 chars]",,de,'Erdbeben'
https://www.tagesspiegel.de/gesellschaft/panorama/erdbeben-erdbeben-am-mount-everest-zahl-der-toten-steigt-auf-95-12971299.html,https://www.tagesspiegel.de/gesellschaft/panorama/erdbeben-erdbeben-am-mount-everest-zahl-der-toten-steigt-auf-95-12971299.html,0,www.tagesspiegel.de,Erdbeben: Erdbeben am Mount Everest: Zahl der Toten steigt auf 95,Nach dem starken Beben in Tibet werden weitere Opfer geborgen. Auch die Zahl der Verletzten geht in die Höhe.,https://www.tagesspiegel.de/images/12971899/alternates/BASE_16_9_W1400/1736238763000/erdbeben-in-tibet.jpeg,2025-01-07T03:31:29Z,,"Die Zahl der Todesopfer nach dem schweren Erdbeben in der Mount-Everest-Region steigt. Wie die staatliche Nachrichtenagentur Xinhua berichtete, wurden bis Dienstagnachmittag (Ortszeit) 95 Tote geborg… [+1493 chars]",,de,'Erdbeben Verletzte'
