index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://orf.at/stories/3395650/,https://orf.at/stories/3395650/,0,orf.at,Erdbeben an türkischer Westküste,,https://orf.at/mojo/1_4_1/storyserver//news/common/images/og-fallback-news.png,2025-06-03T03:30:37Z,https://web.archive.org/web/20250604093857/https://orf.at/stories/3395650/,"Ein Erdbeben der Stärke 5,8 hat heute früh die Westküste der Türkei erschüttert. Das Zentrum des Bebens lag nach Angaben der Seismologen des für das Mittelmeer zuständigen Instituts EMSC bei Marmaris… [+154 chars]",,de,'Erdbeben'
https://www.focus.de/panorama/welt/staerke-5-8-erdbeben-erschuettert-rhodos-und-westtuerkei-eine-tote-69-verletzte_f56422bd-77d7-4241-8d4f-2916cecfa414.html,https://www.focus.de/panorama/welt/staerke-5-8-erdbeben-erschuettert-rhodos-und-westtuerkei-eine-tote-69-verletzte_f56422bd-77d7-4241-8d4f-2916cecfa414.html,0,www.focus.de,"Stärke 5,8: Erdbeben erschüttert Rhodos und Westtürkei - eine Tote, 69 Verletzte",Ein Erdbeben erschüttert in der Nacht die türkische Westküste und die griechische Insel Rhodos. Ein Mädchen stirbt nach Panikattacken.,https://quadro.burda-forward.de/ctf/bdb50a44-4ba2-44bd-9a67-50072582a0d0.fc109d46-de9a-4c0a-b71a-7413f082b716.png?im=RegionOfInterestCrop%3D%281200%2C630%29%2CregionOfInterest%3D%28698%2C459%29&hash=868ed1f4d50206f155ea8ffbea00a9aa4a0db844ee674f5f3a8dbae3b8c7cd82,2025-06-03T04:08:38Z,,"Ein Erdbeben der Stärke 5,8 hat am frühen Morgen die Westküste der Türkei erschüttert, mindestens ein Mensch starb. Das Zentrum des Bebens lag bei Marmaris, das nur wenige Kilometer von der griechisc… [+1346 chars]",,de,'Erdbeben Verletzte'
https://www.diepresse.com/19755016/eine-tote-nach-starkem-erdbeben-nahe-der-ferieninsel-rhodos,https://www.diepresse.com/19755016/eine-tote-nach-starkem-erdbeben-nahe-der-ferieninsel-rhodos,0,www.diepresse.com,Eine Tote nach starkem Erdbeben nahe der Ferieninsel Rhodos,"Das Zentrum des Bebens lag bei Marmaris nahe der türkischen Westküste. Ein 14-jähriges Mädchen verstarb, Dutzende wurden verletzt.",https://img.diepresse.com/public/incoming/dm5804-GREECE-CORRUPTION/alternates/DPR_SOCIAL_NACHRICHTEN/GREECE-CORRUPTION,2025-06-03T04:19:00Z,,"Das Zentrum des Bebens lag bei Marmaris nahe der türkischen Westküste. Ein 14-jähriges Mädchen verstarb, Dutzende wurden verletzt. 
Ein Erdbeben der Stärke 5,8 - frühere Angaben sprachen von 6,2 - h… [+727 chars]",,de,'Erdbeben Tote'
https://www.morgenpost.de/panorama/article409173599/erdbeben-in-tuerkei-maedchen-stirbt-nach-panikattacke.html,https://www.morgenpost.de/panorama/article409173599/erdbeben-in-tuerkei-maedchen-stirbt-nach-panikattacke.html,0,www.morgenpost.de,Erdbeben in der Türkei: Mädchen stirbt nach Panikattacke,Ein Erdbeben erschüttert in der Nacht die türkische Westküste und die griechische Insel Rhodos. Eine 14-Jährige stirbt im Krankenhaus.,https://img.sparknews.funkemedien.de/409173619/409173619_1748924639_v16_9_1600.jpeg,2025-06-03T04:28:29Z,,"Istanbul/Berlin. Ein Erdbeben erschüttert in der Nacht die türkische Westküste und die griechische Insel Rhodos. Eine 14-Jährige stirbt im Krankenhaus.
Ein Erdbeben der Stärke 5,8 hat am frühen Morg… [+820 chars]",,de,'Erdbeben'
https://www.tagesspiegel.de/gesellschaft/panorama/14-jahriges-madchen-stirbt-eine-tote-und-69-verletzte-nach-erdbeben-an-turkischer-westkuste-13792939.html,https://www.tagesspiegel.de/gesellschaft/panorama/14-jahriges-madchen-stirbt-eine-tote-und-69-verletzte-nach-erdbeben-an-turkischer-westkuste-13792939.html,0,www.tagesspiegel.de,14-jähriges Mädchen stirbt: Eine Tote und 69 Verletzte nach Erdbeben an türkischer Westküste,Ein Erdbeben erschüttert in der Nacht die türkische Westküste und die griechische Insel Rhodos. Ein 14-jähriges Mädchen kommt dabei mit Panikattacken ins Krankenhaus. Dort stirbt sie.,https://www.tagesspiegel.de/images/13793068/alternates/BASE_16_9_W1400/1748925660000/turkei-flagge.jpeg,2025-06-03T04:42:04Z,,"Ein Erdbeben der Stärke 5,8 hat am frühen Morgen die Westküste der Türkei erschüttert und mindestens ein Menschenleben gefordert. Das Zentrum des Bebens lag nach Angaben der Seismologen des für das M… [+637 chars]",,de,'Erdbeben'
https://www.stern.de/panorama/tuerkei--erdbeben-der-staerke-5-8-erschuettert-stadt-marmaris-35776010.html,https://www.stern.de/panorama/tuerkei--erdbeben-der-staerke-5-8-erschuettert-stadt-marmaris-35776010.html,0,www.stern.de,"Eine Tote: Erdbeben der Stärke 5,8 erschüttert türkische Stadt Marmaris","Ein Erdbeben hat am frühen Morgen die Türkei erschüttert. In der Stadt Marmaris ist eine 14-Jährige ums Leben gekommen, so der türkische Innenminister.",https://image.stern.de/35776012/t/iu/v1/w1440/r1.7778/-/erdbeben-tuerkei.jpg,2025-06-03T05:07:00Z,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Ein Erdbeben hat am frühen Morgen die Türkei erschüttert. In der Stadt Marmaris ist eine 14-Jährige ums Leben gekommen, so der türkische Innenmin… [+403 chars]",,de,'Erdbeben'
https://www.tagesschau.de/ausland/europa/erdbeben-tuerkei-194.html,https://www.tagesschau.de/ausland/europa/erdbeben-tuerkei-194.html,0,www.tagesschau.de,Eine Tote nach Erdbeben an türkischer Westküste,"Ein Erdbeben hat in der Nacht die türkische Westküste erschüttert. Eine 14-Jährige kam ums Leben, zahlreiche Menschen wurden verletzt. Die Erdstöße waren auch auf der griechischen Insel Rhodos zu spüren.",https://images.tagesschau.de/image/33c58ea9-3a6b-4426-9bb4-93ea5d25f448/AAABlpGvIJ0/AAABkZLhkrw/16x9-1280/tuerkei-ankara-100.jpg,2025-06-03T05:19:59Z,https://web.archive.org/web/20250603054737/https://www.tagesschau.de/ausland/europa/erdbeben-tuerkei-194.html,"Stand: 03.06.2025 07:19 Uhr
Ein Erdbeben hat in der Nacht die türkische Westküste erschüttert. Eine 14-Jährige kam ums Leben, zahlreiche Menschen wurden verletzt. Die Erdstöße waren auch auf der gri… [+1248 chars]",,de,'Erdbeben Tote'
https://www.bild.de/news/ausland/im-urlaubsparadies-wackeln-wieder-die-waende-erdbeben-erschuettert-die-tuerkei-683e8b3b0391562e9de4ce6f,https://www.bild.de/news/ausland/im-urlaubsparadies-wackeln-wieder-die-waende-erdbeben-erschuettert-die-tuerkei-683e8b3b0391562e9de4ce6f,0,www.bild.de,Urlaubsort Marmaris betroffen - Erdbeben erschüttert die Türkei,"Das Zentrum des Bebens lag bei Marmaris, nahe der griechischen Insel Rhodos laut Seismologen.","https://images.bild.de/683e8b3b0391562e9de4ce6f/a0986124d956001dfa62f8d482907a91,adfca03e?w=1280",2025-06-03T06:01:34Z,,"Mehr zum Video anzeigen 
Das Zentrum des Bebens lag nach Angaben der Seismologen bei Marmaris, das nur wenige Kilometer von der griechischen Insel Rhodos entfernt liegt.
Quelle: Anonim34Hesap/X one… [+65 chars]",,de,'Erdbeben'
https://www.zeit.de/news/2025-06/03/erdbeben-zwischen-tuerkei-und-griechenland-teenager-stirbt,https://www.zeit.de/news/2025-06/03/erdbeben-zwischen-tuerkei-und-griechenland-teenager-stirbt,0,www.zeit.de,Erdbeben: Erdbeben zwischen Türkei und Griechenland - Teenager stirbt,Hier finden Sie Informationen zu dem Thema „Erdbeben“. Lesen Sie jetzt „Erdbeben zwischen Türkei und Griechenland - Teenager stirbt“.,https://img.zeit.de/news/2025-06/03/erdbeben-zwischen-tuerkei-und-griechenland-teenager-stirbt-image-group/wide__1300x731,2025-06-03T06:36:54Z,https://web.archive.org/web/20250604043438/https://www.zeit.de/news/2025-06/03/erdbeben-zwischen-tuerkei-und-griechenland-teenager-stirbt,"Ein Erdbeben der Stärke 5,8 hat am frühen Morgen die Westküste der Türkei erschüttert, mindestens ein Mensch starb. Das Zentrum des Bebens lag bei Marmaris, das nur wenige Kilometer von der griechisc… [+1063 chars]",,de,'Erdbeben'
https://www.stern.de/panorama/erdbeben--erdbeben-zwischen-tuerkei-und-griechenland---teenager-stirbt-35776122.html,https://www.stern.de/panorama/erdbeben--erdbeben-zwischen-tuerkei-und-griechenland---teenager-stirbt-35776122.html,0,www.stern.de,Erdbeben: Erdbeben zwischen Türkei und Griechenland - Teenager stirbt,"Istanbul - Ein Erdbeben der Stärke 5,8 hat am frühen Morgen die Westküste der Türkei erschüttert, mindestens ein Mensch starb. Das Zentrum des Bebens",https://image.stern.de/35776124/t/mf/v1/w1440/r1.7778/-/03--osewlz6sidv8axs2048jpeg---eaccc2e3768a7b53.jpg,2025-06-03T06:36:54Z,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Ein Erdbeben erschüttert in der Nacht die türkische Westküste und die griechische Insel Rhodos. Ein Mädchen stirbt nach Panikattacken.
Ein Erdbe… [+1213 chars]",,de,'Erdbeben Schäden'
